seq,frame,gt_id,pred_id,global_center_dist,gt_state_strict_global,gt_global_x,gt_global_y,pred_global_x,pred_global_y,gt_speed_global,pred_speed_global,speed_abs_error,velocity_vec_error,direction_error_deg,pred_score
0001,214,90,66,0.08276178964275817,moving,198.89475508374815,9.114125216008484,198.93454748345707,9.186692968834915,0.40676322506877793,0.23541051218589093,0.171352712882887,0.18071352691633163,10.64468053020377,0.9995
0001,214,55,85,0.08363913669997294,moving,207.9089249603497,12.877974169697527,207.85563664325133,12.94244013318788,1.1069520375398794,0.8363948427865543,0.27055719475332507,1.8458144498221487,143.17000942533724,0.9157
0001,214,91,89,0.10934682919459063,moving,198.98153544027582,16.71200121361754,198.99830327940714,16.820054758796665,1.153130002466805,0.533139322057034,0.619990680409771,0.8433163710573391,42.75880013009866,0.997
0001,215,90,66,0.01133432652040299,moving,198.94628429688342,9.121553527896937,198.93516156320194,9.123733379525396,0.5206188263837587,0.6296258396823027,0.10900701329854401,0.8687236294251972,97.64427254517514,0.9998
0001,215,55,85,0.10188085829066895,moving,207.98898275965104,12.935388638805135,207.88842964361248,12.951783154381399,0.9851737152340351,0.3409798993649205,0.6441938158691145,0.6741531964926223,19.743950342277554,0.9486
0001,215,57,88,0.11240478640512681,moving,207.69965344943827,30.607830273798882,207.59614303584067,30.56400755955575,1.2519367216531474,0.6005586959996042,0.6513780256535432,0.6517965657873814,1.543251464565484,0.9243
0001,215,54,78,0.11917750605971135,moving,208.47063671735083,10.224302937788693,208.3626588016808,10.173864384298653,1.0170403544171898,0.5180414314791905,0.4989989229379993,0.976555946716182,70.6538530967149,0.9796
0001,215,91,89,0.15056507570666405,moving,198.96751360634892,16.629379822203095,199.03346705924406,16.76473115789566,0.8380278125416042,0.6555297269440292,0.18249808559757497,0.5625294630719231,42.072114381125516,0.9964
0001,216,54,78,0.028224462894323305,moving,208.37817751664977,10.122526783207835,208.4039607391918,10.134009193278073,1.3750305245900916,0.573958734879969,0.8010717897101226,1.4739826262212365,88.2750529307096,0.9765
0001,216,57,88,0.04700260744596071,moving,207.63392594487584,30.40139429803937,207.608598716152,30.440989456731927,2.1664698692524214,1.2364706868499056,0.9299991824025158,1.1432913855232876,23.442584060661613,0.8798
0001,216,55,85,0.0487757826104959,moving,207.87389240528682,12.850858106090268,207.87732476645192,12.899512970863471,1.4279776128756116,0.5343678865490565,0.8936097263265551,1.0887474270729354,41.70955682735834,0.9476
0001,216,90,66,0.05632508085412664,moving,198.91087023843644,9.050098355078877,198.94913852462335,9.091426952992924,0.7974959095910549,0.35200293264026455,0.4454929769507903,0.630245759951797,49.7586820225622,0.9993
0001,216,91,89,0.1248360225142882,moving,198.99544205351825,16.580104437116773,199.0603221509684,16.686756232563667,0.5663975403102807,0.8246990318930194,0.25830149158273874,0.2871960484101788,10.539770078247406,0.9928
0001,217,54,78,0.04939948855135357,moving,208.33272877487283,10.128505405588111,208.38094903526508,10.117776195140006,0.45840288553549147,0.2816112118083772,0.17679167372711424,0.3157177146665409,42.69407391070227,0.9699
0001,217,90,66,0.056797504459152735,moving,198.9057499113803,9.047891297915184,198.9517832867402,9.081161177171968,0.05575737662921507,0.1060098673996445,0.05025249077042943,0.111910480412543,81.12900565826672,0.9995
0001,217,55,85,0.09977214109316197,moving,207.7915331035603,12.87506866572965,207.88248273937987,12.916088708179702,0.8584407829856875,0.17359716365831435,0.6848436193273731,0.8784966633317479,90.90352509995314,0.9467
0001,217,91,89,0.10652567667829721,moving,199.01877814593888,16.620805514080946,199.0778582073937,16.7094467354752,0.46916424368315823,0.2867703257537493,0.18239391792940896,0.1892144802209732,7.87022972150932,0.9955
0001,217,57,88,0.11357008173177388,moving,207.53514845001993,30.34195352611262,207.57206458501724,30.449356330738112,1.1528312477226386,0.37479958890132453,0.7780316588213141,0.9204408277717772,43.937195099855174,0.8754
0001,218,90,66,0.020286209611225788,moving,198.96050299377526,9.013990553558974,198.97649423598884,9.026472960092068,0.6439845106565169,0.6001193298125396,0.04386518084397728,0.3653284530693535,33.920097033299065,0.9996
0001,218,91,89,0.04079849131246005,moving,199.13489947633252,16.650451869251498,199.10037171455377,16.6721854966506,1.19846025162653,0.4353456010333856,0.7631146505931443,1.1506107380319714,73.1812864651437,0.9967
0001,218,54,78,0.09390888275927467,moving,208.37388909437448,10.056619379381642,208.4676831982717,10.061260966956448,0.8283581752620337,1.0352191096138532,0.20686093435181951,0.48096118800548215,27.117602807509634,0.957
0001,218,57,88,0.12958486865565444,moving,207.54873478515157,30.308852630099473,207.63341829444906,30.406939027920806,0.35780690591185693,0.7458890828627535,0.38808217695089653,0.4866741705981508,33.02588810576355,0.9099
0001,218,55,85,0.16134589110093514,moving,207.80629418844094,12.82715947421256,207.9674765451136,12.819896935221305,0.5013162932395425,1.28362004495043,0.7823037517108875,0.8522818048666669,24.339045753965408,0.9743
0001,219,90,66,0.012181113554007139,moving,198.97444669691066,8.992510986148655,198.98557782720215,8.987563515496946,0.25608566403891103,0.39955681799106035,0.14347115395214932,0.18094786723598172,19.849457034727706,0.9998
0001,219,91,89,0.04036819836446497,moving,199.10171103063152,16.57265522008143,199.120295473444,16.608491094907397,0.8458008956095354,0.6673779275448376,0.17842296806469782,0.54952521862324,40.4731472630711,0.9979
0001,219,57,88,0.06411392580690935,moving,207.65420556756285,30.313391841072054,207.68726517120032,30.3683250558852,1.0556841563035266,0.6626103660698721,0.3930737902336545,0.6728465530366469,38.10892486774724,0.9256
0001,219,54,78,0.07903415307170077,moving,208.3898342225044,9.99972498576059,208.4649415564042,10.024327541445391,0.5908653938577362,0.37035044486409785,0.22051494899363833,0.2734292633980546,19.90136459918883,0.983
0001,219,55,85,0.08586002648423839,moving,207.8940039250166,12.782777453068729,207.9672474116534,12.73797415170424,0.9829934735785862,0.8192310395319804,0.16376243404660584,0.9561670200726821,63.320377150397405,0.9654
0001,220,54,78,0.03393588333161324,moving,208.47062924201995,10.029619175213746,208.4371293877124,10.024196635322806,0.8614811513655612,0.2781247676411822,0.583356383724379,1.1268108845162983,159.96518357077176,0.9863
0001,220,90,66,0.05001290521456597,moving,199.03612491396316,9.03236733552412,199.0154519885097,8.986827014475656,0.734352166491983,0.2988323857255957,0.4355197807663873,0.5156818268235411,34.282721736306286,0.9994
0001,220,91,89,0.05333273939733435,moving,199.10104122081594,16.56613412907937,199.13348937593344,16.608460224116534,0.0655540029641173,0.1319393860476892,0.0663853830835719,0.15307693401225958,95.73047494683951,0.9976
0001,220,57,88,0.09321386955954805,moving,207.70343090206825,30.496097630979413,207.65996401059945,30.41363882414652,1.8922087417312097,0.5290265554955743,1.3631821862356355,1.5726688165419644,46.147420106446276,0.9442
0001,220,55,85,0.1001167263866694,moving,208.03713165573896,12.835084092541994,207.964704992245,12.765962914039914,1.5238612743527955,0.281039981769688,1.2428212925831075,1.4768599049198872,75.11529443221796,0.9556
0001,221,90,66,0.02805398645633217,moving,199.00372061045192,8.944395214478531,199.0317739195121,8.944200260979743,0.9375037582489136,0.4564477566214787,0.48105600162743495,0.6656161272153595,41.173160011556845,0.9998
0001,221,56,92,0.044151310721973015,moving,199.6187619709018,32.01758714213063,199.5789397130778,32.036653500468475,0.884250734497758,0.6476297175626642,0.23662101693509385,0.6670113902335281,48.66689742836342,0.9696
0001,221,91,89,0.07432628885349103,moving,199.11828745550494,16.51866877286451,199.17285109200014,16.569138633050088,0.5050141237184973,0.5563750727443644,0.051360949025867075,0.23567253284173523,25.06092690461688,0.9982
0001,221,57,88,0.08121062368064297,moving,207.65241491947342,30.33168132142046,207.7332930825094,30.32434046707474,1.7214921820647766,1.1554803919968524,0.5660117900679242,1.4527353291518674,56.63014464211536,0.9334
0001,221,55,85,0.08633974428747965,moving,207.9468252767947,12.735929250187532,208.03052443280822,12.757118934617727,1.3411534155480873,0.6641095337423607,0.6770438818057266,1.8036441855436582,124.67319962876091,0.9473
0001,221,54,78,0.1144040938437052,moving,208.39897437228575,9.944534439996502,208.49139562178888,10.011962989799082,1.1123772976654158,0.5562810659769842,0.5560962316884316,1.4547647801083727,117.39846496383085,0.9863
0001,222,56,92,0.02267286476939223,moving,199.68810467590947,31.97392532799264,199.67073035129178,31.98849212726119,0.8194366816051933,1.0365828058067075,0.21714612420151413,0.22894447734176823,4.511254739956362,0.9728
0001,222,91,89,0.06168899058876578,moving,199.1906580954443,16.493473557152697,199.21756766763772,16.548983974951767,0.7663098864033945,0.49048775517963467,0.2758221312237598,0.281096868260998,5.06692278170035,0.9987
0001,222,90,66,0.06521996747708736,moving,199.02335779061747,8.863209234485392,199.07593931971692,8.90179455494895,0.8352713446719233,0.6122766106281603,0.22299473404376302,0.45886198653736937,32.56698384515364,0.9997
0001,222,55,85,0.13628601001981297,moving,207.92669424207162,12.638271052521649,208.0590485838101,12.605771748681489,0.9971149447466144,1.5401168098944982,0.5430018651478837,0.7245574207351764,22.320910489399512,0.9214
0001,222,54,78,0.18739780808368178,moving,208.3951468157883,9.85768805414671,208.54517700395647,9.969977328402068,0.8693069034530987,0.6822926667347807,0.18701423671831796,0.7301557650624236,54.54535823957107,0.9886
0001,222,57,88,0.22141488084792305,moving,207.69054927585682,30.199776642781927,207.8005127401046,30.39195516913575,1.3730649432387336,0.9534269925913061,0.4196379506474275,2.01628217324139,119.0429997677601,0.93
0001,223,91,89,0.021243397572110842,moving,199.26357105093865,16.566459290524715,199.24460684450764,16.556886369609504,1.0316596509883396,0.2817028447015477,0.7499568062867918,0.7962565254666333,28.737197350863593,0.9969
0001,223,90,66,0.05170736088769476,moving,199.07878055414636,8.86419085683576,199.10450891389317,8.909042865427452,0.5543145586775247,0.2947473012918366,0.25956725738568803,0.27574700077739933,13.221288186866778,0.9997
0001,223,56,92,0.06272033775785474,moving,199.69800127434362,32.05309369579669,199.65632839634347,32.00621926771865,0.7978454186949022,0.2284004849232395,0.5694449337716627,0.6607150758334538,46.216647025767735,0.9798
0001,223,59,94,0.09839375475244025,moving,192.31404348973524,47.821554632907244,192.31749657362116,47.919887776790475,0.9614585155058832,0.7460662816802598,0.21539223382562345,0.7541298953569748,50.51176496092501,0.9091
0001,223,55,85,0.12142428607051108,moving,207.94193179716973,12.661365825128575,208.0560213212627,12.702928281022949,0.2766860327399256,0.9720368354721937,0.6953508027322681,0.7628071721345568,35.20085810843647,0.8948
0001,223,54,78,0.12382753358108205,moving,208.43796744155432,9.890739417116267,208.54725104230602,9.948966152208646,0.540925002670266,0.2111329344527818,0.3297920682174842,0.6769817225624505,122.02550371101407,0.9895
0001,223,57,88,0.1685918263937256,moving,207.69563094906832,30.218374336347708,207.79708026168367,30.353026632639466,0.19279460796274245,0.39079570901592053,0.19800110105317809,0.5815288404862934,169.75638553992516,0.9402
0001,224,59,94,0.02851978632308283,moving,192.4268080524154,47.82218661356629,192.42090482191043,47.85008876548186,1.1276633361070165,1.247604416227991,0.11994108012097437,0.7104973784983253,34.33986419656105,0.9504
0001,224,90,66,0.049869059979498094,moving,199.10889793903922,8.836947144511718,199.13555000699276,8.879096763929205,0.40611288258068123,0.4313140915574906,0.025201208976809386,0.028558963741767748,1.8393987648627763,0.9999
0001,224,91,89,0.0543119041397843,moving,199.2759241332802,16.48753694652284,199.2684482614806,16.541331874463353,0.7988325873477666,0.2846674344791402,0.5141651528686264,0.6440082376184837,47.98310173976886,0.9985
0001,224,55,85,0.06734266491622977,moving,208.01545092149576,12.63649343636013,208.02287438801406,12.703425690639149,0.7761248201619603,0.3315066515345372,0.4446181686274231,1.096415729028025,162.16844166676088,0.8934
0001,224,56,92,0.07098867329427715,moving,199.7661637962086,31.944336144246535,199.698403415695,31.965500325514306,1.2835238371832556,0.5855202394172347,0.6980035977660208,0.7286844412432936,13.861412765025348,0.9788
0001,224,54,78,0.08584725896424024,moving,208.532411220591,9.871338524137087,208.58685142150986,9.937716354740289,0.9641588067906095,0.4116731684440394,0.5524856383465702,0.5544581916836097,4.25058623526148,0.9874
0001,224,57,88,0.08701731989268718,moving,207.8038526485832,30.22268146877422,207.82093601743316,30.308005395489076,1.083073757212619,0.5095104392385426,0.5735633179740764,0.9772870874282816,64.36099591563165,0.9287
0001,225,91,89,0.019276351816661975,moving,199.32286642401473,16.434217866322804,199.3254601265616,16.45331892510126,0.7103874275902943,1.0486482735136191,0.33826084592332484,0.3612562642990777,8.426969462120624,0.9989
0001,225,90,66,0.024514691164095055,moving,199.17814160292394,8.825965490567256,199.17633548302467,8.801517422877142,0.7010907010890941,0.8764707190329948,0.17538001794390068,0.7242320335325889,53.25619608819328,0.9998
0001,225,54,78,0.035387138714297835,moving,208.67930063769177,9.886244001186249,208.6577794556944,9.858153285427818,1.476437404777661,1.0658831095248333,0.4105542952528276,1.2122061683652048,54.07818253982004,0.9923
0001,225,55,85,0.04072467356823017,moving,208.1374463757838,12.647508010370423,208.11712608893072,12.682800856379876,1.2249168015655996,0.9648195123392568,0.2600972892263428,0.42080494374248356,17.502369680773484,0.8173
0001,225,56,92,0.05159006848826845,moving,199.85376024390635,31.888997713581166,199.80221069911633,31.89104212023491,1.0361215931430423,1.2774966311010525,0.24137503795801019,0.2506704960995043,3.3685111069930365,0.9677
0001,225,59,94,0.05219686822432984,moving,192.3478802999152,47.861554836013255,192.39815165032473,47.87560134377961,0.8820117376410288,0.3418476954151859,0.5401640422258429,0.5785812316096626,21.762627560550808,0.9779
0001,225,57,88,0.05566150209566652,moving,207.93698413605063,30.29114201978478,207.89424169781478,30.32679712866416,1.4970250498893454,0.7567596720185479,0.7402653778707975,0.7775679172035528,12.835680298142632,0.9738
0001,226,90,66,0.005282081275797727,moving,199.19429130094775,8.810216852568253,199.18981266009473,8.813017238026323,0.2255731245259278,0.1771666024517679,0.04840652207415988,0.27379199535724597,84.75314072890376,0.9999
0001,226,91,89,0.028284425683930078,moving,199.36965685222273,16.47894646170066,199.34989163228013,16.458714190031603,0.6473014302752393,0.2502013899527519,0.39710004032248747,0.45244141045924147,31.25650639296797,0.9987
0001,226,53,96,0.030114881344025145,moving,190.8964239866855,17.91839328816448,190.91679116570194,17.94057625679533,0.7409501220818538,0.6104377059253838,0.13051241615647002,0.7944221012182182,71.26617537939083,0.9644
0001,226,59,94,0.03889581460343861,moving,192.38957730663174,47.82314877156668,192.41753967814563,47.8501856015026,0.5668920669221883,0.31966475850098625,0.24722730842120205,0.25815480034956584,10.014937743359235,0.9606
0001,226,54,78,0.04310057526656738,moving,208.67490314787327,9.914367087376991,208.6659105908132,9.872215058886885,0.28464818523850643,0.16243424242892185,0.12221394280958459,0.18833134591935125,38.92552494490828,0.9931
0001,226,57,88,0.05398706997100529,moving,207.85277524576438,30.33575012948984,207.87100251033308,30.28493309936807,0.9529438941879037,0.47881695706324934,0.47412693712465437,1.0580517701658032,88.87644122769679,0.9795
0001,226,56,92,0.12023870850711575,moving,199.8388555325156,31.8378683365409,199.7713209651735,31.937349134875923,0.5325752170508238,0.5566430874467545,0.024067870395930724,0.9873890504688664,130.04226385268748,0.9797
0001,226,55,85,0.14411674272059513,moving,208.00305029761023,12.692706408043687,208.02587221592782,12.550408145311145,1.4179281004574817,1.6079520913931933,0.19002399093571154,1.8275626328856733,74.01097570126383,0.7746
0001,227,91,89,0.0072960622512714315,moving,199.3988418012784,16.43348999054403,199.40053578658524,16.426393305532375,0.5401899685661592,0.6007886433756562,0.06059867480949699,0.25160308558756045,24.751999757585235,0.9991
0001,227,90,66,0.04035608952145046,moving,199.25908198712963,8.74963949593866,199.24676825789626,8.788071071938488,0.8869864233542584,0.6217918722057921,0.26519455114846624,0.3648246632768903,19.422052862710697,0.9999
0001,227,57,88,0.0463729251885874,moving,207.9178572216142,30.30511895265688,207.94302886852688,30.266172368952397,0.7193005334830904,0.7442957261996462,0.024995192716555814,0.13752525014872855,10.604813663404622,0.9784
0001,227,53,96,0.0526947196097625,moving,190.96096277351657,17.94608281374104,190.94915125838588,17.99743669952458,0.7022794908211791,0.6542389124685045,0.04804057835267461,0.43432830491956637,37.13405430405213,0.9815
0001,227,54,78,0.05340910252781997,moving,208.740897713471,9.85375207461997,208.69729880560624,9.82290296659679,0.8960726789702522,0.5845427678040394,0.31152991116621287,0.3640543265916677,14.95535819069177,0.9545
0001,227,59,94,0.059333542894945274,moving,192.42348041727016,47.8555874298541,192.47238744063154,47.821993198527935,0.469221425602969,0.6166918708071651,0.14747044520419617,0.6414673827077437,70.93914105899417,0.9656
0001,227,56,92,0.13949408298117702,moving,199.9908675070592,31.97398161723676,199.8679628092174,31.90800408746201,2.0404525377090543,1.009989001322948,1.0304635363861063,1.744772469189969,58.73241138935916,0.9894
0001,227,55,85,0.22083642487043445,moving,207.95045745399594,12.64725315062544,208.08094847228892,12.469093613427976,0.6951263057435525,0.9821123718868973,0.28698606614334476,1.1348421077736062,83.27556563401566,0.693
0001,228,53,96,0.02793495503467267,moving,191.01060165045809,17.82691803849912,191.02420486439885,17.851317101662914,1.290901303836671,1.6426801470403647,0.3517788432036937,0.37046874581232336,4.57258130840629,0.9767
0001,228,90,66,0.04303466152696425,moving,199.31064061777434,8.701757152952824,199.2688140360547,8.711882327242192,0.7036342205841304,0.7931419263289519,0.08950770574482148,0.40893285997468726,30.979042864269907,0.9994
0001,228,91,89,0.05742063332510779,moving,199.48510473075493,16.409666856114537,199.4610062776669,16.35754782225721,0.894920931474892,0.916317677394135,0.02139674591924301,0.5188700968387104,33.26702218327702,0.9997
0001,228,56,92,0.07349659386980442,moving,200.0201332687108,31.834367378278785,199.94832117889285,31.8500126033153,1.4264859103707574,0.9909833404469935,0.4355025699237639,0.9629500868507405,42.34463760384459,0.9959
0001,228,59,94,0.13169949627307243,moving,192.45381438537513,47.69741591250052,192.57391180487872,47.75146558546122,1.6105396152509597,1.2361772017264792,0.3743624135244805,1.1291380102330406,44.356500078464805,0.9574
0001,228,57,88,0.13571892177925993,moving,208.0710564561892,30.312380875609993,208.0483683594508,30.17857177279814,1.5337125219330487,1.3700464515734403,0.16366607035960845,1.0625183571940733,42.46089188159399,0.9667
0001,228,63,98,0.18521314674761988,moving,203.058400655072,66.08141980104267,203.19728564131577,66.20395498098796,2.098611979485538,1.4514732492970774,0.6471387301884606,0.7717033710431642,13.83477257138251,0.6934
0001,228,54,78,0.2519981693139694,moving,208.74433054676058,9.801539476779006,208.9618577467229,9.92875973701355,0.5232532577725916,2.849510294205581,2.3262570364329895,3.0524214874477043,108.04598202355304,0.4825
0001,229,53,96,0.02358420538684221,moving,191.02189502748502,17.847331104785134,191.0281032704611,17.870083521423346,0.2332881565509978,0.19167057167202187,0.04161758487897593,0.07576083443899029,17.217912324683134,0.9804
0001,229,90,66,0.04004926665216513,moving,199.35010117237135,8.735302823450068,199.31097241372282,8.726765610438711,0.5179234864546638,0.44708398834184504,0.07083949811281876,0.18856376881184497,20.923381516789668,0.9974
0001,229,56,92,0.05715623056839103,moving,199.99914579511,31.869505781115762,199.95505252011876,31.833137968515416,0.4092897997846892,0.18167670580703282,0.2276130939776564,0.5893800793724163,170.89816390774868,0.9919
0001,229,91,89,0.07053733389924118,moving,199.4580157692549,16.446997184348152,199.4894844424746,16.383868442245966,0.46123369794274643,0.387786140470064,0.07344755747268245,0.5664732298825083,83.2214176764317,0.9996
0001,229,59,94,0.12569117175207908,moving,192.4609449106668,47.77546525302004,192.57952102905094,47.733776228021114,0.7837438322862377,0.18557391046642127,0.5981699218198164,0.9575078403908956,157.18638202278268,0.9681
0001,229,57,88,0.13343620396836836,moving,207.99801454225712,30.33875652786531,208.03590527350838,30.210813130166432,0.7765820125882329,0.34566365677605465,0.43091835581217824,0.6086214666830889,49.010896045686074,0.9647
0001,229,63,98,0.2663648468713492,moving,202.9080324788221,66.14885871011919,203.1379387463315,66.2833701959064,1.6479864952770464,0.9914045745715956,0.6565819207054508,0.9180580343780367,29.073433865080904,0.7797
0001,230,53,96,0.040121963577236075,moving,191.07780085464543,17.862441440276505,191.069847829877,17.82311560451519,0.5791186190369023,0.628378346183288,0.04925972714638571,0.6367299996945885,63.49429419226091,0.9825
0001,230,90,66,0.04353216512113934,moving,199.35683066504035,8.708647664629748,199.37560343135448,8.669371302208448,0.27491518024993866,0.864365377449473,0.5894501971995343,0.6555518209453958,34.22486146139797,0.9894
0001,230,57,88,0.04716628979842649,moving,208.14678877169777,30.264762157718675,208.12999931922855,30.220685256975397,1.6615937577836448,0.9461050854805482,0.7154886723030967,1.001174899970481,32.43334718533188,0.9761
0001,230,59,94,0.052838036766488426,moving,192.68674936796992,47.693552773726,192.6357153400455,47.70724167883726,2.4020263779162847,0.6214404950228976,1.7805858828933872,1.7842173879352243,5.337675161747265,0.9715
0001,230,91,89,0.053783479591279555,moving,199.53379564291163,16.42964174683246,199.5326766033517,16.375869910083015,0.7774188358144409,0.4392652135092904,0.33815362230515056,0.3390443484249207,2.408205719350877,0.9998
0001,230,56,92,0.10688936813211765,moving,200.0534452070313,31.872368895796725,200.02051394229161,31.770678833242275,0.5437484308644985,0.9047840279294177,0.36103559706491917,0.6626904867222844,46.673831549528124,0.9884
0001,230,63,98,0.123264187699555,moving,203.27885807904,66.23248501920986,203.21349637622097,66.12797708757867,3.801381135180921,1.727888119939075,2.073493015241846,3.798861095182468,76.77774200110576,0.6435
0001,231,53,96,0.014882437559303966,moving,191.09164322820166,17.86298255376156,191.0780340266548,17.85695954944783,0.13852945877102144,0.3481991421999854,0.20966968342896394,0.33779741239018685,74.16380862551358,0.9913
0001,231,60,91,0.019049677892671403,moving,207.93161149578071,36.64621459485556,207.95063680757283,36.64525140275263,1.424676422604889,0.5347857915308036,0.8898906310740853,1.8483462617754836,136.24737385833487,0.9271
0001,231,56,92,0.040861670408257444,moving,199.97171486478916,31.84540448001331,200.00911577771126,31.828947025132713,0.8606351469442788,0.593725554611031,0.26690959233324774,1.10504355685798,97.19053749245147,0.9956
0001,231,58,93,0.041896079510804846,moving,200.31417561068008,37.56958597955776,200.31576483684606,37.61145190649804,1.14643137446267,1.414913141255845,0.26848176679317515,0.6924452335546428,29.02326909418609,0.8892
0001,231,59,94,0.0709059489586124,moving,192.67645172861032,47.71194295578146,192.61785089003556,47.751862816954265,0.21077005774387636,0.4806437912856165,0.26987373354174016,0.27300543571884656,7.427667885526867,0.9849
0001,231,90,66,0.07913222973291335,moving,199.4055516678734,8.766557068759726,199.38895995357237,8.689183786555494,0.7567849895278695,0.2389416710745398,0.5178433184533298,0.5198097523255049,6.089204989928862,0.8944
0001,231,91,89,0.08072003970038674,moving,199.49769782629429,16.47371986433329,199.55049318607396,16.412659445116205,0.5697308844495232,0.40876649909917995,0.1609643853503433,0.5440483333803545,65.15595813469781,0.9995
0001,231,57,88,0.1028856519102712,moving,208.04289463639853,30.343312847022403,208.09237103207505,30.25310451237498,1.3024669723132407,0.496678579643737,0.8057883926695038,0.8074200780589929,3.655431708507659,0.9853
0001,231,63,98,0.1728194834429545,moving,203.02149588182562,66.26049238885032,203.16289835704248,66.16113488354733,2.588816588891329,0.6049461941600042,1.983870394731325,2.0682831578441188,27.026792877758314,0.5951
0001,232,90,66,0.01132338008117845,moving,199.3899770460221,8.698594950626651,199.3997487058488,8.704316279204363,0.6972387214537767,0.18584657905114907,0.5113921424026276,0.8717649818845153,157.4203099539785,0.9034
0001,232,60,91,0.03277474231523575,moving,207.9769994681564,36.640563964239,207.95919587736284,36.61304640823042,0.4573836095381445,0.333229552687914,0.12415405685023051,0.45403769756481066,68.02004996480986,0.9014
0001,232,53,96,0.04448608850444381,moving,191.11653158890545,17.78657941096466,191.11935813928002,17.83097561219185,0.8035465591840651,0.48814416718687015,0.315402391997195,0.530304650988583,39.79593447150208,0.9944
0001,232,56,92,0.05419864228954195,moving,200.0291847154983,31.769338404450142,200.0156562436421,31.821821480534396,0.9533536380647296,0.09672180747643269,0.856631830588297,0.8571230392196826,5.476537934786742,0.9935
0001,232,91,89,0.06656609248543452,moving,199.52228829116868,16.459678189571697,199.56282459317345,16.406878067521102,0.2831712543407467,0.13619395285778343,0.14697730148296326,0.14782320751741446,4.60851909603022,0.9993
0001,232,58,93,0.06851728502832784,moving,200.40659399304215,37.6178013062723,200.345892186175,37.586022240982125,1.042395084822044,0.3942492949695548,0.6481457898524892,0.9645598828977432,67.71815913932139,0.8389
0001,232,63,98,0.0752081220312885,moving,203.06401501542848,66.2555462197026,203.12084405223027,66.20628444754959,0.42805856043026663,0.6170127780550756,0.18895421762480896,0.982967393415654,139.60245257933735,0.717
0001,232,59,94,0.08100477224717989,moving,192.69215562758012,47.62499373534666,192.65381269954435,47.69634913455696,0.8835598099207892,0.6614393907574112,0.222120419163378,0.37397539907221417,22.69737597816772,0.9748
0001,232,57,88,0.10327966456049334,moving,208.07268359983502,30.332476118848206,208.13334913875116,30.24889154192314,0.3169884887723621,0.4119410572868979,0.09495256851453582,0.13002734051007295,14.120571960498715,0.9864
0001,233,91,89,0.039045786525507775,moving,199.59327924982983,16.450314132293165,199.58933790201039,16.41146777824595,0.7160587811308211,0.26907638135308637,0.44698239977773474,0.46615115310140903,17.335339851412442,0.9991
0001,233,59,94,0.04035410352594748,moving,192.7409663748187,47.616899333158116,192.70729435170142,47.63914002852882,0.4947735232182648,0.7831455120211844,0.28837198880291964,0.4933631001613833,37.512870338839306,0.982
0001,233,63,98,0.058800803467587995,moving,203.2844996305294,66.27643685853917,203.25174152978067,66.32526760012446,2.214720846680348,1.7689301915483757,0.44579065513197214,1.3284576194216302,36.85765619764408,0.8915
0001,233,56,92,0.060329444551237524,moving,200.04372837654012,31.750220037381705,200.0417653144425,31.810517535398304,0.24021449495453767,0.28451058920542416,0.044296094250886486,0.13957932978087223,29.328904335908145,0.9962
0001,233,58,93,0.07284744453736845,moving,200.41283779087635,37.55075070111362,200.35248430716481,37.591545396596075,0.6734069099392421,0.08600075992697784,0.5874061500122643,0.7257459666924284,124.63760829043542,0.8157
0001,233,53,96,0.09025783019564541,moving,191.12572737234183,17.751334070948463,191.1478084699765,17.83884921843091,0.3642521689525175,0.2951973902232847,0.06905477872923282,0.47222675870333974,90.84646083521461,0.9955
0001,233,60,91,0.120265662665141,moving,208.10785678691934,36.63990962677771,208.01080275147336,36.56888608265369,1.3085895472354048,0.6792204215496898,0.629369125685715,0.9040688015580463,40.26731254295043,0.9402
0001,233,57,88,0.1306127090999142,moving,208.17747807614685,30.322490337229706,208.14424336317938,30.196176705216416,1.0526916975071454,0.5382878537464041,0.5144038437607413,1.0316505926202886,72.88021107070062,0.9852
0001,233,90,66,0.2765942140767103,moving,199.40457702550682,8.676150801309497,199.42142761556514,8.95223125493742,0.2677497412744242,2.4886102611540335,2.220860519879609,2.7045178452201,141.9583759289436,0.9034
0001,234,56,92,0.001354496650559974,moving,200.02167846250086,31.84663078206937,200.02043512895835,31.847168167292892,0.9890010313628811,0.42405726394682514,0.564943767416056,0.5976444670733684,17.316401128714265,0.9982
0001,234,58,93,0.018790601929895123,moving,200.36875629619033,37.604340203145554,200.35395082999202,37.61591106705187,0.693902940027254,0.24409764152138594,0.44980529850586803,0.5411704196808768,42.88429755554927,0.9448
0001,234,59,94,0.037646346356390165,moving,192.70207000822958,47.718910019011275,192.67818689164307,47.748010605536294,1.0917466446967747,1.126944841994885,0.035198197298110356,0.11953275606165495,5.903286627342669,0.9849
0001,234,91,89,0.04490341387408943,moving,199.58728404987167,16.492192485380023,199.6053973404737,16.45110446667488,0.42305305575139457,0.4276648960774323,0.0046118403260377305,0.22168268681627254,30.203083969191834,0.9995
0001,234,63,98,0.07329210348782497,moving,203.18700528940715,66.26603159438454,203.1895682103981,66.19278431546127,0.9804802941921148,1.4634665133919436,0.48298621919982876,1.2708508043049707,58.767781930678645,0.8447
